"PERSON";"REG_ADDR_KOATUU";"OPER_CODE";"OPER_NAME";"D_REG";"DEP_CODE";"DEP";"BRAND";"MODEL";"VIN";"MAKE_YEAR";"COLOR";"KIND";"BODY";"PURPOSE";"FUEL";"CAPACITY";"OWN_WEIGHT";"TOTAL_WEIGHT";"N_REG_NEW"
"P";"4412700000";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";13.09.2022;12282;"ТСЦ 3243";"MERCEDES-BENZ";"VITO 109 CDI";"WDF63960313409170";2008;"БІЛИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2148;1845;2770;"АІ4160ОН"
"P";"5122783005";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";11.02.2022;12326;"ТСЦ 5147";"CHEVROLET";"AVEO";"Y6DSF69YE8B056582";2007;"СИНІЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1498;1120;1545;"ВН4095РМ"
"P";"5123782001";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";20.12.2022;13362;"ТСЦ 5150";"VOLKSWAGEN";"JETTA";"WVWZZZ1KZ8M157551";2008;"СІРИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1595;1300;1870;"ВН1813РХ"
"P";"8036400000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";29.07.2022;12286;"ТСЦ 3247";"SKODA";"OCTAVIA TOUR";"TMBDG41U28B015993";2008;"СІРИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1896;1300;1855;"АІ5240ОМ"
"P";"7110136700";"322";"ПЕРЕРЕЄСТРАЦIЯ ТЗ НА НОВ. ВЛАС. ПО УСПАДКУВАННЮ ЗА ЗАКОНОМ ЧИ ЗНЯТТЯМ З ОБЛІКУ В ОРГАНАХ СОЦЗАХИСТУ";21.06.2022;12377;"ТСЦ 7141";"RENAULT";"TRAFIC";"VF1FLACA65Y067622";2004;"БІЛИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1870;1677;2700;"СА3868ІО"
"P";"7124989001";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";13.10.2022;12295;"ТСЦ 8046";"CADILLAC";"DE VILLE SEDAN";"59L108454";1959;"СИНІЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";6300;1850;2280;"КА5366ІВ"
"P";"7310136300";"410";"ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ";02.08.2022;12388;"ТСЦ 7341";"BMW";"730D";"WBAHM21000DS77755";2008;"ЧОРНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2993;1975;2480;"СЕ1918ЕІ"
"P";"6310138200";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";02.09.2022;13653;"ТСЦ 6350";"ВАЗ";"217130";"XTA217130C0090210";2012;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1596;1100;1593;"АХ1417МК"
"P";"5623410100";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";10.12.2022;12339;"ТСЦ 5643";"PORSCHE";"CAYENNE";"WP1ZZZ9PZ4LA85724";2004;"ЧОРНИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";4511;2355;3080;"ВК2524ІН"
"P";"3510100000";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";22.10.2022;12285;"ТСЦ 3246";"PORSCHE";"CAYENNE";"WP1ZZZ9PZ4LA85724";2004;"ЧОРНИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";4511;2355;3080;"АІ6316ОТ"
"P";"2124482001";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";03.11.2022;12263;"ТСЦ 2143";"SEAT";"ALHAMBRA 2.0";"VSSZZZ7MZ8V501851";2007;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1968;1740;2310;"АО4326НР"
"P";"6810800000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";05.11.2022;12374;"ТСЦ 6844";"CHERY";"AMULET";"Y6DDA11B87D175870";2007;"ЧОРНИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1597;1164;1505;"ВХ1410НВ"
"P";"3221455300";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";18.02.2022;12290;"ТСЦ 8041";"VOLKSWAGEN";"TRANSPORTER";"WV1ZZZ7HZ5H059219";2005;"БІЛИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2460;1800;2800;"КА3402НР"
"P";"0520655900";"254";"НАЛЕЖНИЙ КОРИСТУВАЧ. РЕЄСТРАЦІЯ";23.12.2022;10000;"OLD_ДДАІ МВС УКРАЇНИ";"FORD";"FIESTA";"WF0JXXGAJJCL84530";2012;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1242;1300;1800;"АВ2413ІО"
"P";"0510100000";"254";"НАЛЕЖНИЙ КОРИСТУВАЧ. РЕЄСТРАЦІЯ";03.11.2022;10000;"OLD_ДДАІ МВС УКРАЇНИ";"PEUGEOT";"308";"VF34C9HR8CS232696";2012;"БІЛИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1560;1320;1860;"ВІ7542НМ"
"P";"6310136300";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";23.09.2022;13653;"ТСЦ 6350";"ЗАЗ";"LANOS";"Y6DTF69Y0C0308007";2012;"СІРИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1498;1100;1595;"АХ5821МК"
"P";"8036400000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";25.07.2022;12293;"ТСЦ 8044";"PORSCHE";"CAYENNE";"WP1ZZZ92ZDLA00865";2012;"БІЛИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН";3598;2030;2800;"АА5138ІІ"
"P";"6110100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";14.05.2022;12349;"ТСЦ 6141";"FORD";"FIESTA";"WF0JXXGAJJCL86159";2012;"БІЛИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1242;1300;1800;"ВО7357ЕС"
"P";"8000000000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";19.07.2022;12285;"ТСЦ 3246";"NISSAN";"QASHQAI";"SJNFAAJ10U2636205";2012;"БІЛИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1598;1755;2100;"АІ5749ОР"
"P";"5120682601";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";16.12.2022;12377;"ТСЦ 7141";"VOLKSWAGEN";"TRANSPORTER";"WV1ZZZ70Z3H063707";2002;"СИНІЙ";"ЛЕГКОВИЙ";"ВАНТАЖОПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2461;1794;2730;"СА8397ІТ"
"P";"6110100000";"360";"ПЕРЕРЕЄСТРАЦІЯ ТЗ У ЗВ`ЯЗКУ ЗІ ЗМІНОЮ АНКЕТНИХ ДАНИХ ВЛАСНИКА (З ЗМІНОЮ РЕГІОНУ РЕЄСТРАЦІЇ)».";20.06.2022;12349;"ТСЦ 6141";"DAEWOO";"NEXIA";"XWB3L31UD7A256978";2007;"СІРИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1498;696;1400;"ВС8129ЕХ"
"P";"6121285401";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";08.02.2022;12352;"ТСЦ 6144";"САНТЕЙ";"2000";"Y99200000C0B32007";2012;"СІРИЙ";"ПРИЧІП";"ПР-БОРТОВИЙ";"ЗАГАЛЬНИЙ";"";;500;1990;"ВО1287ХР"
"P";"5123755300";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";18.11.2022;13362;"ТСЦ 5150";"MERCEDES-BENZ";"VITO 115 CDI";"WDF63960313156615";2005;"СИНІЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2148;1880;2770;"ВН1127РР"
"P";"4623381002";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";26.01.2022;14147;"ТСЦ 4649";"KIA";"RIO";"Z94CC51BBDR013757";2012;"БЕЖЕВИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1591;1218;1580;"ВС1725ОМ"
"P";"1225655100";"410";"ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ НОМЕРНОГО ЗНАКУ";12.10.2022;12243;"ТСЦ 1244";"HYUNDAI";"SANTA FE";"Y6LSH81WP9L200795";2008;"ЧОРНИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2188;1795;2240;"АЕ3134ТХ"
"P";"1810100000";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";18.02.2022;12254;"ТСЦ 1841";"VOLKSWAGEN";"GOLF";"WVWZZZ1HZRW458946";1994;"СИНІЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1781;1175;1660;"АМ1663НС"
"P";"6310138800";"230";"ВИДАЧА СВ. ПРО РЕЄСТР ДЛЯ ПОЇЗДКИ ЗА КОРДОН";14.05.2022;12307;"ТСЦ  4641";"MERCEDES-BENZ";"ACTROS 1836";"WDB9340531L186482";2006;"СИНІЙ";"ВАНТАЖНИЙ";"СІДЛОВИЙ ТЯГАЧ";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";11946;6408;18000;"АХ4044ЕН"
"J";"8039100000";"450";"ПЕРЕРЕЄСТРАЦІЯ ПРИ ЗАМІНІ СВІДОЦТВА ПРО РЕЄСТРАЦІЮ У ЗВ'ЯЗКУ З КОРИГУВАННЯМ ОБЛІКОВИХ ДАНИХ ТЗ";22.10.2022;12293;"ТСЦ 8044";"VOLVO";"FH 12";"YV2AG20A0BA701340";2010;"СИНІЙ";"ВАНТАЖНИЙ";"СІДЛОВИЙ ТЯГАЧ";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";12777;8760;20100;"АА9787КА"
"P";"1210136600";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";04.01.2022;12241;"ТСЦ 1242";"MERCEDES-BENZ";"VITO 110 CDI";"WDF63809413534729";2003;"БІЛИЙ";"ЛЕГКОВИЙ";"ПАСАЖИРСЬКИЙ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2148;1725;2700;"АЕ3160ТВ"
"J";"1221455800";"390";"ПЕРЕРЕЄСТРАЦIЯ У ЗВ`ЯЗКУ ЗI ЗМIНОЮ КОЛЬОРУ ТЗ";10.11.2022;12245;"ТСЦ 1246";"KOEGEL";"S 24-4";"WK0S0002400157699";2012;"ЧОРНИЙ";"НАПІВПРИЧІП";"Н/ПР-ФУРГОН РЕФРИЖЕРАТОР";"СПЕЦІАЛІЗОВАНИЙ";"";;8600;35000;"АЕ4387ХО"
"P";"4610100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";29.09.2022;12307;"ТСЦ  4641";"MAZDA";"6";"JMZGG12F771684384";2007;"СИНІЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1999;1130;1530;"ВС0846РР"
"P";"5610900000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";29.11.2022;12375;"ТСЦ 6845";"MAZDA";"3";"JMZBK12Z271377221";2006;"ЧОРНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1598;1225;1650;"ВХ2373НВ"
"P";"8039100000";"440";"ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ";09.04.2022;13960;"ТСЦ 8048";"FIAT";"CINQUECENTO";"ZFA31200000896528";2012;"БІЛИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1242;865;1290;"КА8326ВВ"
"P";"6325185001";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";19.10.2022;13653;"ТСЦ 6350";"SUBARU";"FORESTER";"JF1SG5LE56G063202";2005;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1994;1100;1880;"АХ3629МК"
"P";"1210136300";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";03.05.2022;13648;"ТСЦ 1249";"DACIA";"LOGAN";"UU1LSDAGH36860233";2006;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1390;1050;1535;"АЕ6304ТС"
"P";"5125483603";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";04.01.2022;13747;"ТСЦ 5152";"BMW";"730I";"WBAGE610X0DN45615";2000;"СИНІЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2926;1780;2365;"ВН1338РЕ"
"P";"2121982001";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";08.09.2022;12396;"ТСЦ 2146";"TOYOTA";"YARIS";"VNKKL0D350A052407";2012;"СИНІЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";998;1005;1450;"АО3575НО"
"P";"7110100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";12.02.2022;12377;"ТСЦ 7141";"NISSAN";"MICRA";"SJNFBAK12U2221446";2007;"ЧОРНИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1235;700;1120;"СА6086ІК"
"P";"7310100000";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";26.11.2022;12388;"ТСЦ 7341";"RENAULT";"PREMIUM";"VF622ACA000100494";2000;"БІЛИЙ";"ВАНТАЖНИЙ";"ФУРГОН ІЗОТЕРМІЧНИЙ";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";6180;5480;18000;"СЕ8993ЕІ"
"P";"5910300000";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";15.09.2022;12349;"ТСЦ 6141";"CITROEN";"JUMPER";"VF7ZCPMNC17569207";2005;"БІЛИЙ";"ВАНТАЖНИЙ";"ФУРГОН";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";2800;2020;3500;"ВО5078ЕН"
"P";"8000000000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";29.10.2022;12290;"ТСЦ 8041";"DAEWOO";"LANOS";"Y6DTF69YE40033026";2004;"БЕЖЕВИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1498;1045;1595;"КА0978ІВ"
"P";"2124455300";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";07.04.2022;12263;"ТСЦ 2143";"TOYOTA";"CAMRY";"JTNBK40K103032204";2007;"ЧОРНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";3456;1610;2200;"АО7770МХ"
"P";"0510136600";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";18.05.2022;12229;"ТСЦ 0541";"OPEL";"ASTRA";"W0L0AHL4882173064";2008;"БІЛИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1398;1241;1740;"АВ2450ІМ"
"P";"1412336600";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";30.08.2022;12375;"ТСЦ 6845";"CHEVROLET";"LACETTI";"Y6DNF196E6K317856";2006;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1598;1225;1650;"ВХ7365НІ"
"P";"3224481901";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";14.01.2022;12281;"ТСЦ 3242";"ВАЗ";"21099";"Y9L2109903L005085";2003;"ЗЕЛЕНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1500;945;1395;"АІ8971ОК"
"P";"5121884201";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";14.10.2022;12327;"ТСЦ 5148";"SCANIA";"P94 GB4";"YS2P4X20001278576";2002;"БІЛИЙ";"ВАНТАЖНИЙ";"ФУРГОН ІЗОТЕРМІЧНИЙ";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";9000;9000;18600;"ВН8105РІ"
"P";"8039100000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";08.02.2022;12290;"ТСЦ 8041";"YAMAHA";"DRAG STAR";"JYAVP055000007632";2002;"ЧОРНИЙ";"МОТОЦИКЛ";"МОТОЦИКЛ";"ЗАГАЛЬНИЙ";"БЕНЗИН";1063;270;500;"КА6117ВХ"
"P";"2610100000";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";07.05.2022;12276;"ТСЦ 2641";"TOYOTA";"AVENSIS";"SB1BG76L10E082987";2012;"ЧЕРВОНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1798;1475;1950;"АТ1584НН"
"J";"4820610100";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";15.09.2022;12319;"ТСЦ 4845";"SCHMITZ";"AFW 18";"WSK00000001217200";2006;"СІРИЙ";"ПРИЧІП";"ПР-КОНТЕЙНЕРОВОЗ";"СПЕЦІАЛІЗОВАНИЙ";"";;2700;18000;"ВЕ0696ХF"
"P";"3523810100";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";31.05.2022;12394;"ТСЦ 3544";"ВАЗ";"21154";"XTA211540C5167109";2012;"СІРИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН";1596;1075;1425;"ВА2776ЕР"
"P";"1420387009";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";23.08.2022;13648;"ТСЦ 1249";"HYUNDAI";"TUCSON";"Y6LJN81VPCL210519";2012;"СІРИЙ";"ЛЕГКОВИЙ";"УНІВЕРСАЛ";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1975;1410;1910;"АЕ4492ТО"
"P";"8036300000";"254";"НАЛЕЖНИЙ КОРИСТУВАЧ. РЕЄСТРАЦІЯ";07.09.2022;10000;"OLD_ДДАІ МВС УКРАЇНИ";"SKODA";"FABIA";"TMBPY16Y56B050058";2005;"СИНІЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";1896;1095;1565;"КА9091НА"
"P";"3222485901";"440";"ПЕРЕРЕЄСТРАЦIЯ ПРИ ВТРАТІ СВIДОЦТВА ПРО РЕЄСТРАЦIЮ";14.10.2022;12286;"ТСЦ 3247";"ЗИЛ";"131";"XTZ00131HM0925422";1991;"ЗЕЛЕНИЙ";"ВАНТАЖНИЙ";"ПАЛИВОЗАПРАВНИК";"СПЕЦІАЛЬНИЙ";"БЕНЗИН";6000;8680;14875;"КА5468ЕІ"
"P";"6325157300";"408";"ПЕРЕРЕЄСТРАЦІЯ ПРИ ПЕРЕОБЛАДНАННІ БЕЗ ЗАМІНИ НОМЕРНИХ АГРЕГАТІВ";11.08.2022;13653;"ТСЦ 6350";"MAN";"26.403";"WMAT370136W026053";1995;"БІЛИЙ";"ВАНТАЖНИЙ";"КОНТЕЙНЕРОВОЗ";"СПЕЦІАЛІЗОВАНИЙ";"ДИЗЕЛЬНЕ ПАЛИВО";11967;9500;26000;"АХ1587АН"
"P";"5110136900";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";18.08.2022;12321;"ТСЦ 5141";"HYUNDAI";"GETZ";"KMHBT51DP7U652308";2006;"СІРИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1399;950;1450;"ВН6943РС"
"P";"2310137300";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";07.09.2022;12295;"ТСЦ 8046";"PORSCHE";"PANAMERA";"WP0ZZZ97ZAL040372";2009;"СІРИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";4806;2040;2540;"КА8458НХ"
"P";"6810400000";"315";"ПЕРЕРЕЄСТРАЦІЯ ТЗ НА НОВ. ВЛАСН. ПО ДОГОВОРУ УКЛАДЕНОМУ В ТСЦ";18.10.2022;12373;"ТСЦ 6843";"KIA";"RIO";"Z94CC41BBDR086643";2012;"ЧОРНИЙ";"ЛЕГКОВИЙ";"СЕДАН";"ЗАГАЛЬНИЙ";"БЕНЗИН АБО ГАЗ";1591;1218;1565;"ВХ0845НК"
"P";"6310136300";"308";"ПЕРЕРЕЄСТРАЦІЯ НА НОВОГО ВЛАСНИКА ЗА ДОГ. КУПIВЛI-ПРОДАЖУ (СГ)";18.10.2022;12356;"ТСЦ 6342";"HYUNDAI";"GETZ";"KMHBT51DP8U841519";2008;"СІРИЙ";"ЛЕГКОВИЙ";"ХЕТЧБЕК";"ЗАГАЛЬНИЙ";"БЕНЗИН";1399;1143;1540;"АХ5412МК"
